lon,lat,ï..EIN,NAME,STREET,ZIP,SUBSECTION,CLASSIFICATION,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,NTEE,codes,ZIP_FIVE,Location
-76.61,39.29,527011675,PAUL V & MARGARET H RENOFF FAMILY FOUNDATION,PO BOX 1795,21203-1795,3,1000,740168,263541,NA,T90,NA,T,"Philanthropy, Voluntarism and Grantmaking Foundations",21203,"PO BOX 1795, BALTIMORE, MD, 21203"
-76.6104476,39.28932289999999,521466136,THE HARVEY M AND LYN P MEYERHOFF FUND INC,1 SOUTH ST STE 1000,21202-7301,3,1000,31579148,4526251,NA,T90,NA,T,"Philanthropy, Voluntarism and Grantmaking Foundations",21202,"1 SOUTH ST STE 1000, BALTIMORE, MD, 21202"
-76.6178947,39.3051312,521541188,HARRY WEINBERG FAMILY FOUNDATION INC,101 W MOUNT ROYAL AVE,21201-5708,3,1000,36679654,475849,475849,T900,NA,T,"Philanthropy, Voluntarism and Grantmaking Foundations",21201,"101 W MOUNT ROYAL AVE, BALTIMORE, MD, 21201"
-76.6178947,39.3051312,521167942,THE JILL FOX MEMORIAL FUND INC,101 W MOUNT ROYAL AVE,21201-5708,3,1000,3622020,3489894,57368,T90Z,NA,T,"Philanthropy, Voluntarism and Grantmaking Foundations",21201,"101 W MOUNT ROYAL AVE, BALTIMORE, MD, 21201"
-76.6178947,39.3051312,521191346,SARAH AND HAROLD ZALESCH FUND INC,101 W MOUNT ROYAL AVE,21201-5708,3,1000,238382,5003,5003,T90Z,NA,T,"Philanthropy, Voluntarism and Grantmaking Foundations",21201,"101 W MOUNT ROYAL AVE, BALTIMORE, MD, 21201"
-76.60561799999999,39.2877633,521283255,VENABLE BAETJER AND HOWARD FOUNDATION,750 E PRATT ST STE 900,21202-3157,3,2000,1097965,3022e3,3022e3,T90Z,NA,T,"Philanthropy, Voluntarism and Grantmaking Foundations",21202,"750 E PRATT ST STE 900, BALTIMORE, MD, 21202"
-76.7202009,39.3790016,911813491,ROUND RIVER FOUNDATION,3635 OLD COURT RD STE 207,21208-3906,3,1000,287372,14751,NA,T90Z,NA,T,"Philanthropy, Voluntarism and Grantmaking Foundations",21208,"3635 OLD COURT RD STE 207, BALTIMORE, MD, 21208"
-76.7048665,39.2793842,452509760,GHANA HAS A NEED INC,5207 WYNDHOLME CIR UNIT 202,21229-3294,3,1000,0,0,0,T99,NA,T,"Philanthropy, Voluntarism and Grantmaking Foundations",21229,"5207 WYNDHOLME CIR UNIT 202, BALTIMORE, MD, 21229"
-76.6052459,39.2720889,473305121,OUTSTRETCHED ARMS INC,1532 JACKSON ST,21230-4732,3,1000,0,0,0,T99,NA,T,"Philanthropy, Voluntarism and Grantmaking Foundations",21230,"1532 JACKSON ST, BALTIMORE, MD, 21230"
-76.7363286,39.3862138,522235718,J BROWN MEMORIAL FUND,1802 REISTERSTOWN RD,21208-1335,3,1000,0,0,0,T99,NA,T,"Philanthropy, Voluntarism and Grantmaking Foundations",21208,"1802 REISTERSTOWN RD, BALTIMORE, MD, 21208"
-76.706403,39.401179,813054524,CLEVER KIDS FOUNDATION,7 PICASSO CT,21208-1855,3,1200,9112,12589,12589,T99,NA,T,"Philanthropy, Voluntarism and Grantmaking Foundations",21208,"7 PICASSO CT, BALTIMORE, MD, 21208"
-76.6211893,39.3543738,526060493,YALE SCHOLARSHIP FUND OF MARYLAND INC,117 SAINT ALBANS WAY,21212-3332,3,1000,0,0,0,T99,NA,T,"Philanthropy, Voluntarism and Grantmaking Foundations",21212,"117 SAINT ALBANS WAY, BALTIMORE, MD, 21212"
-76.5549982,39.28482229999999,521687794,PELOPONNESIAN BROTHERHOOD OF BALTIMORE PELOPS INC,706 PONCA ST,21224-4511,3,1000,150804,1166,1166,T99Z,NA,T,"Philanthropy, Voluntarism and Grantmaking Foundations",21224,"706 PONCA ST, BALTIMORE, MD, 21224"
-76.59401729999999,39.2987991,521524967,HUGO W MOSER RESEARCH INSTITUTE AT KENNEDY KRIEGER INC,707 N BROADWAY,21205-1832,3,8000,5439232,31755421,31755421,U00Z,NA,U,"Science and Technology Research Institutes, Services",21205,"707 N BROADWAY, BALTIMORE, MD, 21205"
-76.57329659999999,39.2841776,815207627,PUBLIC HEALTH UNITED INC,703 S DECKER AVE,21224-3946,3,1200,0,0,0,U01,NA,U,"Science and Technology Research Institutes, Services",21224,"703 S DECKER AVE, BALTIMORE, MD, 21224"
-76.624067,39.284875,474038937,MAKING BALTIMORE INC,618 WASHINGTON BLVD,21230-2211,3,2000,0,0,0,U03,NA,U,"Science and Technology Research Institutes, Services",21230,"618 WASHINGTON BLVD, BALTIMORE, MD, 21230"
-76.5896277,39.2799135,204627687,XIOPUB,1000 FELL ST APT 212,21231-3530,3,1000,0,0,0,U05,NA,U,"Science and Technology Research Institutes, Services",21231,"1000 FELL ST APT 212, BALTIMORE, MD, 21231"
-76.6995869,39.2947659,451536301,WASHINGTON-BALTIMORE MASS SPECTROMETRY DISCUSSION GROUP,616 WINANS WAY,21229-1430,3,8000,0,0,0,U05,NA,U,"Science and Technology Research Institutes, Services",21229,"616 WINANS WAY, BALTIMORE, MD, 21229"
-76.6176577,39.3164854,820892723,PUBLIC PD INC,10 W 24TH ST STE 360,21218-5042,3,1236,NA,NA,NA,U05,NA,U,"Science and Technology Research Institutes, Services",21218,"10 W 24TH ST STE 360, BALTIMORE, MD, 21218"
-76.6151416,39.2948109,263542581,ABET FOUNDATION INC,415 N CHARLES ST,21201-4405,3,2100,350983,236102,236102,U114,NA,U,"Science and Technology Research Institutes, Services",21201,"415 N CHARLES ST, BALTIMORE, MD, 21201"
-76.6256144,39.2922897,521746513,ACADEMY OF MANAGED CARE PHARMACY,220 ARCH STREET SUITE 01-204,21201-1531,6,2000,0,0,0,U20,UNIVERSITY OF MARYLAND,U,"Science and Technology Research Institutes, Services",21201,"220 ARCH STREET SUITE 01-204, BALTIMORE, MD, 21201"
-76.6232773,39.3327283,860138043,ASSOCIATION OF UNIVERSITIES FOR RESEARCH ASTRONOMY INC,3700 SAN MARTIN DR,21218-2410,3,8000,77784549,353454333,324189695,U31C,NA,U,"Science and Technology Research Institutes, Services",21218,"3700 SAN MARTIN DR, BALTIMORE, MD, 21218"
-76.7143524,39.2537213,631284546,INTERNATIONAL SOCIETY FOR NUCLEOTIDES & NUCLEIC ACIDS,1000 HILLTOP CIR,21250-0001,3,8000,256136,37528,37528,U33,NA,U,"Science and Technology Research Institutes, Services",21250,"1000 HILLTOP CIR, BALTIMORE, MD, 21250"
-76.6218536,39.3519363,526044743,AMERICAN CHEMICAL SOCIETY,4701 N CHARLES ST,21210-2404,3,2800,158371,51342,50826,U33C,MARYLAND SECTION,U,"Science and Technology Research Institutes, Services",21210,"4701 N CHARLES ST, BALTIMORE, MD, 21210"
-76.6016459,39.2739105,311609857,TECHNOLOGY EDUCATION ASSOCIATION OF MARYLAND,1415 KEY HWY,21230-5115,3,1200,0,0,0,U40Z,NA,U,"Science and Technology Research Institutes, Services",21230,"1415 KEY HWY, BALTIMORE, MD, 21230"
-76.6424878,39.3307521,521394717,NATIONAL INFORMATION STANDARDS ORGANIZATION Z39,3600 CLIPPER MILL RD STE 302,21211-1950,3,1200,601135,857180,857180,U41D,NA,U,"Science and Technology Research Institutes, Services",21211,"3600 CLIPPER MILL RD STE 302, BALTIMORE, MD, 21211"
-76.6121893,39.2903848,261355857,AMERICAN SOCIETY OF NEPALESE ENGINEERS,PO BOX 39524,21212-6524,3,1200,0,0,0,U42,NA,U,"Science and Technology Research Institutes, Services",21212,"PO BOX 39524, BALTIMORE, MD, 21212"
-76.6168115,39.3093069,271752160,D CENTER BALTIMORE,1714 N CHARLES ST,21201-5802,3,2100,0,0,0,U42,NA,U,"Science and Technology Research Institutes, Services",21201,"1714 N CHARLES ST, BALTIMORE, MD, 21201"
-76.6158444,39.3137191,270558518,BALTIMORE NODE CORPORATION,2106 LOVEGROVE ST,21218-5700,3,2800,0,0,0,U99,NA,U,"Science and Technology Research Institutes, Services",21218,"2106 LOVEGROVE ST, BALTIMORE, MD, 21218"
-76.59401729999999,39.2987991,521633229,KENNEDY KRIEGER ASSOCIATES INC,707 N BROADWAY,21205-1832,3,1000,0,0,0,U99Z,NA,U,"Science and Technology Research Institutes, Services",21205,"707 N BROADWAY, BALTIMORE, MD, 21205"
-76.6011158,39.3690032,521972974,NATIONAL COUNCIL FOR GEOCOSMIC RESEARCH INC,6153 PARKWAY DR,21212-2738,3,2000,0,0,0,V039,NCGR BALTIMORE CHAPTER,V,"Social Science Research Institutes, Services",21212,"6153 PARKWAY DR, BALTIMORE, MD, 21212"
-76.63448,39.3433898,200116730,WORLD INSTITUTE FOR SCIENTIFIC EXPORATION INC,4401 ROLAND AVE UNIT 405,21210-2753,3,1000,26532,124303,124303,V053,NA,V,"Social Science Research Institutes, Services",21210,"4401 ROLAND AVE UNIT 405, BALTIMORE, MD, 21210"
-76.629083,39.29728,203511500,CHANGING GEARS,1006 ARGYLE AVE,21201-1409,7,1000,0,0,0,V20,NA,V,"Social Science Research Institutes, Services",21201,"1006 ARGYLE AVE, BALTIMORE, MD, 21201"
-76.6167455,39.3099912,900999151,MARYLAND CENTER ON ECONOMIC POLICY INC,1800 N CHARLES ST STE 406,21201-5909,3,1200,383571,400634,400634,V22,NA,V,"Social Science Research Institutes, Services",21201,"1800 N CHARLES ST STE 406, BALTIMORE, MD, 21201"
-76.5937746,39.2813819,43538542,SOCIETY FOR BEHAVIORAL AND COGNITIVE NEUROLOGY,1629 THAMES ST STE 350,21231-3440,3,4000,0,0,0,V23,NA,V,"Social Science Research Institutes, Services",21231,"1629 THAMES ST STE 350, BALTIMORE, MD, 21231"
-76.61645039999999,39.3059189,136167943,AMERICAN SOCIETY OF COMPARATIVE LAW,1420 N CHARLES ST,21201-5720,3,2000,501225,98897,98897,V26C,NA,V,"Social Science Research Institutes, Services",21201,"1420 N CHARLES ST, BALTIMORE, MD, 21201"
-76.6151416,39.3052484,741971364,NATIONAL WOMENS STUDIES ASSOCIATION UNIVERSITY OF MARYLAND,11 E MOUNT ROYAL AVE STE 100,21202-5504,3,1000,1238687,856599,856599,V32C,NA,V,"Social Science Research Institutes, Services",21202,"11 E MOUNT ROYAL AVE STE 100, BALTIMORE, MD, 21202"
-76.699315,39.370055,262809366,KOLLEL AHAVAS TORAH,3226 FALLSTAFF RD,21215-1721,3,1000,23029,98674,98674,V33,NA,V,"Social Science Research Institutes, Services",21215,"3226 FALLSTAFF RD, BALTIMORE, MD, 21215"
-76.61307699999999,39.303851,522266235,MARYLAND CONSUMER RIGHTS COALITION INC,1209 N CALVERT ST,21202-3908,3,2000,204338,172680,172680,W01,NA,W,"Public, Society Benefit - Multipurpose and Other",21202,"1209 N CALVERT ST, BALTIMORE, MD, 21202"
-76.67941809999999,39.3310688,821650512,TRANSFORMATION JUSTICE RESTORATION CENTER INC,3802 BARRINGTON RAOD,21215-0000,3,1000,NA,NA,NA,W01,NA,W,"Public, Society Benefit - Multipurpose and Other",21215,"3802 BARRINGTON RAOD, BALTIMORE, MD, 21215"
-76.61303149999999,39.3424852,204675814,MARYLANDERS FOR BETTER BEER ANDWINE LAWS INC,4315 UNDERWOOD RD,21218-1149,4,3000,0,0,0,W01,NA,W,"Public, Society Benefit - Multipurpose and Other",21218,"4315 UNDERWOOD RD, BALTIMORE, MD, 21218"
-76.6155478,39.2884435,201382697,CENTER PLAZA FOUNDATION INC,20 S CHARLES STREET,21201-3220,3,1000,169414,223708,NA,W020,NA,W,"Public, Society Benefit - Multipurpose and Other",21201,"20 S CHARLES STREET, BALTIMORE, MD, 21201"
-76.72844400000001,39.3425631,263919787,MARYLAND DENTAL SOCIETY INC,3320 SAINT LUKES LANE,21207-5836,3,1000,0,0,0,W032,NA,W,"Public, Society Benefit - Multipurpose and Other",21207,"3320 SAINT LUKES LANE, BALTIMORE, MD, 21207"
-76.613776,39.28621649999999,471256046,BIT HOLDINGS SEVENTY-TWO INC,C/O PNC BANK NA ONE E PRATT ST,21202-0000,2,1000,97864543,6963316,3964392,W11,NA,W,"Public, Society Benefit - Multipurpose and Other",21202,"C/O PNC BANK NA ONE E PRATT ST, BALTIMORE, MD, 21202"
-76.6121893,39.2903848,263508240,CREATIVE GIVING INC,PO BOX 50111,21211-4111,3,1000,1,1,NA,W12,NA,W,"Public, Society Benefit - Multipurpose and Other",21211,"PO BOX 50111, BALTIMORE, MD, 21211"
-76.7038658,39.331793,471814519,BALTIMORE WARHAWKS FOOTBALL CLUB INC,5206 WESLEY AVE,21207-6850,3,1000,0,0,0,W12,NA,W,"Public, Society Benefit - Multipurpose and Other",21207,"5206 WESLEY AVE, BALTIMORE, MD, 21207"
-76.6349762,39.2865834,814713698,YAK ADVENTURES INC,101 S ARLINGTON AVE,21223-2616,3,1000,NA,NA,NA,W12,NA,W,"Public, Society Benefit - Multipurpose and Other",21223,"101 S ARLINGTON AVE, BALTIMORE, MD, 21223"
-76.6719069,39.324601,822833358,TIMFO INC,3302 LIBERTY HEIGHTS AVE,21215-7402,3,1200,NA,NA,NA,W12,NA,W,"Public, Society Benefit - Multipurpose and Other",21215,"3302 LIBERTY HEIGHTS AVE, BALTIMORE, MD, 21215"
-76.618188,39.2967398,520591695,SUSANNA WESLEY HOUSE INC,609 PARK AVE,21201-4664,3,1700,1463107,177037,174437,W12,NA,W,"Public, Society Benefit - Multipurpose and Other",21201,"609 PARK AVE, BALTIMORE, MD, 21201"
-76.6563718,39.3742588,521104767,MARYLAND PREAKNESS CELEBRATION INC,6225 SMITH AVE,21209-3626,3,1000,12420,0,0,W200,NA,W,"Public, Society Benefit - Multipurpose and Other",21209,"6225 SMITH AVE, BALTIMORE, MD, 21209"
-76.6163376,39.2957273,521930230,CALVERT INSTITUTE FOR POLICY RESEARCH INC,8 W HAMILTON ST,21201-5008,3,1000,0,0,0,W22,NA,W,"Public, Society Benefit - Multipurpose and Other",21201,"8 W HAMILTON ST, BALTIMORE, MD, 21201"
-76.6142053,39.3149546,472964238,OLD GOUCHER COMMUNITY ASSOCIATION,2222 N CALVERT ST,21218-5813,3,1000,0,0,0,W24,NA,W,"Public, Society Benefit - Multipurpose and Other",21218,"2222 N CALVERT ST, BALTIMORE, MD, 21218"
-76.604742,39.2757825,261582465,FIRST MARINE DIVISION FOUNDATION INC,511 HARBORVIEW DR,21230-5400,3,1000,15581,1100,1100,W30,1ST MARINE DIVISION FOUNDATION,W,"Public, Society Benefit - Multipurpose and Other",21230,"511 HARBORVIEW DR, BALTIMORE, MD, 21230"
-76.659774,39.302194,262393306,VETERANS OF THE 231ST TRANSPORTATION TRUCK BATTALION,2620 WINCHESTER ST,21216-4401,3,1000,0,0,0,W30,NA,W,"Public, Society Benefit - Multipurpose and Other",21216,"2620 WINCHESTER ST, BALTIMORE, MD, 21216"
-76.58160939999999,39.2818348,272516396,SIXTH BRANCH INC,2400 BOSTON ST STE 102,21224-4780,3,1000,131056,140584,140584,W30,SIXTH BRANCH,W,"Public, Society Benefit - Multipurpose and Other",21224,"2400 BOSTON ST STE 102, BALTIMORE, MD, 21224"
-76.6145097,39.2913108,383949414,THE GLASS FAMILY SUPPORT VETERNAS INC,201 N CHARLES ST STE 1900,21201-4125,3,1000,NA,NA,NA,W30,NA,W,"Public, Society Benefit - Multipurpose and Other",21201,"201 N CHARLES ST STE 1900, BALTIMORE, MD, 21201"
-76.555303,39.3511085,474092671,BORINQUENEERS CONGRESSIONAL GOLD MEDAL CEREMONY NATIONAL COMMITTEE,3219 BAYONNE AVE,21214-2326,3,1200,1713,190353,74113,W30,NA,W,"Public, Society Benefit - Multipurpose and Other",21214,"3219 BAYONNE AVE, BALTIMORE, MD, 21214"
-76.5730662,39.27998590000001,813680935,VETLINKS INC,3023 ODONNELL ST,21224-4917,3,1000,5598,8599,8599,W30,NA,W,"Public, Society Benefit - Multipurpose and Other",21224,"3023 ODONNELL ST, BALTIMORE, MD, 21224"
-76.63080479999999,39.4154258,815177883,HONOR FLIGHT MARYLAND,8415 BELLONA LN APT 1012,21204-2021,3,1000,NA,NA,NA,W30,NA,W,"Public, Society Benefit - Multipurpose and Other",21204,"8415 BELLONA LN APT 1012, BALTIMORE, MD, 21204"
-76.6940104,39.3656201,822175800,PARTNERS IN VETERANS CARE INC,6505 WESTERN RUN DR,21215-3116,3,1000,NA,NA,NA,W30,PARTNERS IN VETERANS CARE,W,"Public, Society Benefit - Multipurpose and Other",21215,"6505 WESTERN RUN DR, BALTIMORE, MD, 21215"
-76.62482229999999,39.3813611,822538732,WEST POINT SOCIETY OF BALTIMORE,6400 CLOISTER GATE DR,21212-1057,3,1000,NA,NA,NA,W30,NA,W,"Public, Society Benefit - Multipurpose and Other",21212,"6400 CLOISTER GATE DR, BALTIMORE, MD, 21212"
-76.53513989999999,39.2672034,521997505,BALTIMORE VETERAN ASSOCIATION INC,6401 BECKLEY ST,21224-6502,4,1000,3382,79045,79045,W30,NA,W,"Public, Society Benefit - Multipurpose and Other",21224,"6401 BECKLEY ST, BALTIMORE, MD, 21224"
-76.7084953,39.3137299,43807041,MARYLAND CHAPTER OF THE AMER SOCIETY FOR PAIN MGMT NURSING,2200 KERNAN DR,21207-6665,6,1000,0,0,0,W30,NA,W,"Public, Society Benefit - Multipurpose and Other",21207,"2200 KERNAN DR, BALTIMORE, MD, 21207"
-76.6083262,39.290948,521144723,THE@AMERICAN LEGION DEPARTMENT OF MARYLAND CONVENTION CORPORATION IN,101 N GAY ST STE E,21202-4033,19,1000,93651,111791,106854,W30,NA,W,"Public, Society Benefit - Multipurpose and Other",21202,"101 N GAY ST STE E, BALTIMORE, MD, 21202"
-76.6948757,39.268478,526047127,AMERICAN LEGION,804 WARWICK RD,21229-4709,19,1000,0,0,0,W30,154 LITHUANIAN,W,"Public, Society Benefit - Multipurpose and Other",21229,"804 WARWICK RD, BALTIMORE, MD, 21229"
-76.70688439999999,39.3667768,237338050,DISABLED AMERICAN VETERANS AUXILIARY INC,3610 GLENGYLE AVE,21215-1512,4,1000,0,0,0,W30,1 PAUL THOMPSON MEMORIAL UNIT,W,"Public, Society Benefit - Multipurpose and Other",21215,"3610 GLENGYLE AVE, BALTIMORE, MD, 21215"
-76.63009799999999,39.329464,260082360,VETERANS FOR PEACE INC,814 POWERS ST,21211-2510,3,1000,0,0,0,W302,105 BALTIMORE MD PHIL BERRIGAN MEM,W,"Public, Society Benefit - Multipurpose and Other",21211,"814 POWERS ST, BALTIMORE, MD, 21211"
-76.59600999999999,39.336175,455161070,DEPARTMENT OF MARYLAND LADIES AUXILIARY TO VETERANS OF,3900 LOCH RAVEN BLVD,21218-2108,19,1000,0,0,0,W303,5367 DORIE MILLER VETERANS OF FOREI,W,"Public, Society Benefit - Multipurpose and Other",21218,"3900 LOCH RAVEN BLVD, BALTIMORE, MD, 21218"
-76.4584385,39.3287276,521699853,VIETNAM VETERANS OF AMERICA INC,1013 OREMS RD,21220-4622,19,1000,133126,171666,171666,W30Z,3 MARYLAND STATE COUNCIL,W,"Public, Society Benefit - Multipurpose and Other",21220,"1013 OREMS RD, BALTIMORE, MD, 21220"
-76.61593140000001,39.2957197,463220672,BALTIMORE TRANSIT CAMPAIGN INC,516 N CHARLES ST STE 312,21201-5051,3,1000,20694,63112,63112,W40,NA,W,"Public, Society Benefit - Multipurpose and Other",21201,"516 N CHARLES ST STE 312, BALTIMORE, MD, 21201"
-76.6867808,39.3540167,520633396,HEBREW FREE LOAN ASSOCIATION OF BALTIMORE CITY INC,5752 PARK HEIGHTS AVE,21215-3930,3,1000,0,0,0,W60Z,NA,W,"Public, Society Benefit - Multipurpose and Other",21215,"5752 PARK HEIGHTS AVE, BALTIMORE, MD, 21215"
-76.5694244,39.3209251,412175252,HEAL A WOMAN TO HEAL A NATION INC,3307 LAKE AVE STE 301,21213-1845,3,1200,0,0,0,W70,NA,W,"Public, Society Benefit - Multipurpose and Other",21213,"3307 LAKE AVE STE 301, BALTIMORE, MD, 21213"
-76.6370013,39.3560521,471244131,ORANS- THE CAMPAIGN FOR RELATIONAL LEADERSHIP INC,102 LONGWOOD RD,21210-2120,3,1000,0,0,0,W70,NA,W,"Public, Society Benefit - Multipurpose and Other",21210,"102 LONGWOOD RD, BALTIMORE, MD, 21210"
-76.6331683,39.2724081,810923017,CREATING A PROFOUND SENSE OF COMMUNITY INC,1700 RIDGELY ST,21230-2070,3,1200,NA,NA,NA,W70,NA,W,"Public, Society Benefit - Multipurpose and Other",21230,"1700 RIDGELY ST, BALTIMORE, MD, 21230"
-76.6157222,39.3021734,811609276,MU RHO FOUNDATION INC,1 E CHASE ST STE 209,21202-7402,3,1200,NA,NA,NA,W70,NA,W,"Public, Society Benefit - Multipurpose and Other",21202,"1 E CHASE ST STE 209, BALTIMORE, MD, 21202"
-76.7290172,39.3013376,812489091,SQUARE CIRCLE,6009 CHARLES ST,21207-4814,3,1235,NA,NA,NA,W70,NA,W,"Public, Society Benefit - Multipurpose and Other",21207,"6009 CHARLES ST, BALTIMORE, MD, 21207"
-76.6628669,39.3023423,814520305,PHOENIX FOUNDATION OF MD INC,2725 ELLICOTT DR,21216-4336,3,1200,NA,NA,NA,W70,NA,W,"Public, Society Benefit - Multipurpose and Other",21216,"2725 ELLICOTT DR, BALTIMORE, MD, 21216"
-76.58160939999999,39.2818348,30408804,MARYLAND BUSINESS INCUBATION ASSOCIATION,2400 BOSTON STREET,21224-4723,3,1200,0,0,0,W99,NA,W,"Public, Society Benefit - Multipurpose and Other",21224,"2400 BOSTON STREET, BALTIMORE, MD, 21224"
-76.6242631,39.3028669,364730403,AKOBEN FOUNDATION INC,1123 N EUTAW ST APT 601,21201-2223,3,1000,93765,383081,155964,W99,NA,W,"Public, Society Benefit - Multipurpose and Other",21201,"1123 N EUTAW ST APT 601, BALTIMORE, MD, 21201"
-76.60652069999999,39.2757548,464319631,COMMUNITY OF STRENGTH PROJECT CORP,1220 KEY HWY,21230-4329,3,1000,0,0,0,W99,NA,W,"Public, Society Benefit - Multipurpose and Other",21230,"1220 KEY HWY, BALTIMORE, MD, 21230"
-76.6236038,39.3406229,465067721,BALTIMORE NEXT GENERATION INVESTING EVENT INC,35 WARRENTON RD,21210-2924,3,1000,9168,186593,186593,W99,NA,W,"Public, Society Benefit - Multipurpose and Other",21210,"35 WARRENTON RD, BALTIMORE, MD, 21210"
-76.5737022,39.4034111,475295398,BETTTINGER-MARSHALL FOUNDATION INC,809 GLEN EAGLES CT STE 112,21286-2204,3,1200,3150,3700,NA,W99,NA,W,"Public, Society Benefit - Multipurpose and Other",21286,"809 GLEN EAGLES CT STE 112, BALTIMORE, MD, 21286"
-76.6261698,39.30440040000001,522325403,MOST WORSHIPFUL PRINCE HALL FOUNDATION OF MARYLAND,1307 EUTAW PL,21217-3622,3,1000,0,0,0,W99,NA,W,"Public, Society Benefit - Multipurpose and Other",21217,"1307 EUTAW PL, BALTIMORE, MD, 21217"
-76.5758898,39.3163032,813108263,H2H CHARITIES INC,3343 LYNDALE AVE,21213-1609,3,1000,NA,NA,NA,W99,NA,W,"Public, Society Benefit - Multipurpose and Other",21213,"3343 LYNDALE AVE, BALTIMORE, MD, 21213"
-76.5661622,39.3485401,465550162,MORGAN PARK IMPROVEMENT ASSOCIATION,PO BOX 3639,21214-0639,4,1000,0,0,0,W99,NA,W,"Public, Society Benefit - Multipurpose and Other",21214,"PO BOX 3639, BALTIMORE, MD, 21214"
-76.6145097,39.2882029,465724746,RIGHT RAIL COALITION INC,25 SOUTH CHARLES STREET,21201-3330,4,1000,0,0,0,W99,NA,W,"Public, Society Benefit - Multipurpose and Other",21201,"25 SOUTH CHARLES STREET, BALTIMORE, MD, 21201"
-75.35287790000001,39.9737098,522176608,BALTIMORE AREA DISC JOCKEY ASSOCIATION INC,PO BOX 19008,21284-9008,6,2000,0,0,0,W99,NA,W,"Public, Society Benefit - Multipurpose and Other",21284,"PO BOX 19008, BALTIMORE, MD, 21284"
-76.6344144,39.261841,461569452,PERFECT GRACE MINISTRIES,2353 ANNAPOLIS RD,21230-3101,3,1250,NA,NA,NA,X01,NA,X,"Religion-Related, Spiritual Development",21230,"2353 ANNAPOLIS RD, BALTIMORE, MD, 21230"
-76.6122757,39.2992066,811913520,MOORISH-AMERICAN SOCIAETY OF MARYLAND,822 GUILFORD AVE PMB 112,21202-3707,3,1238,NA,NA,NA,X01,NA,X,"Religion-Related, Spiritual Development",21202,"822 GUILFORD AVE PMB 112, BALTIMORE, MD, 21202"
-76.6141035,39.28078379999999,522199067,LUTHERAN ASSOCIATION OF ENDOWED CONGREGATIONS INC,701 S CHARLES ST,21230-3835,3,7000,NA,NA,NA,X03,NA,X,"Religion-Related, Spiritual Development",21230,"701 S CHARLES ST, BALTIMORE, MD, 21230"
-76.57926499999999,39.285951,463113613,REVEREND DR ERIC W GRITSCH MEMORIAL FUND LTD,2623 EASTERN AVE,21224-3704,3,1000,20825,6894,3600,X11,NA,X,"Religion-Related, Spiritual Development",21224,"2623 EASTERN AVE, BALTIMORE, MD, 21224"
-76.6178947,39.3051312,813750702,STEVEN AND LINDA HURWITZ FAMILY FOUNDATION INC,101 W MOUNT ROYAL AVE,21201-5708,3,1700,NA,NA,NA,X11,NA,X,"Religion-Related, Spiritual Development",21201,"101 W MOUNT ROYAL AVE, BALTIMORE, MD, 21201"
-76.6169017,39.412239,861131936,IOCC FOUNDATION INCORPORATED,110 WEST RD STE 360,21204-2365,3,1000,2086607,489925,156500,X11,NA,X,"Religion-Related, Spiritual Development",21204,"110 WEST RD STE 360, BALTIMORE, MD, 21204"
-76.77192889999999,39.34573140000001,260567634,DTC CONFERENCE MINISTRIES INC,7710 WINDSOR MILL RD,21244-2037,3,7000,NA,NA,NA,X112,NA,X,"Religion-Related, Spiritual Development",21244,"7710 WINDSOR MILL RD, BALTIMORE, MD, 21244"
-76.6178947,39.3051312,261943873,HERBERT J AND PHYLLIS M SIEGEL CHARITABLE FOUNDATION,101 W MT ROYAL AVE,21201-5708,3,7100,140103,444,444,X113,NA,X,"Religion-Related, Spiritual Development",21201,"101 W MT ROYAL AVE, BALTIMORE, MD, 21201"
-76.6733077,39.3150128,272033753,LIFE RESTORATION MINISTRY INCORPORATED,3315 MONDAWMIN AVE,21216-2320,3,7100,0,0,0,X12,NA,X,"Religion-Related, Spiritual Development",21216,"3315 MONDAWMIN AVE, BALTIMORE, MD, 21216"
-76.739447,39.379741,463414869,DAUGHTERS OF DORCAS,43 EXPERANZA CT,21208-0000,3,1270,0,0,0,X12,NA,X,"Religion-Related, Spiritual Development",21208,"43 EXPERANZA CT, BALTIMORE, MD, 21208"
-76.6839443,39.3825053,522168567,KOREAN AMERICAN CENTER FOR MESSIANIC MINISTRY,17 STRIDESHAM CT,21209-5301,3,1700,0,0,0,X12,NA,X,"Religion-Related, Spiritual Development",21209,"17 STRIDESHAM CT, BALTIMORE, MD, 21209"
-76.6984986,39.3528731,815106101,BALTIMORE WEDDING INITIATIVE INC,6122 REISTERSTOWN RD,21215-3423,3,1700,NA,NA,NA,X12,NA,X,"Religion-Related, Spiritual Development",21215,"6122 REISTERSTOWN RD, BALTIMORE, MD, 21215"
-76.6133136,39.2807515,522055143,LUTHERAN CENTER CORPORATION,700 LIGHT ST,21230-3850,3,1000,7493823,1360565,664724,X120,LUTHERAN IMMIGRATION N REFUGEE SVCE,X,"Religion-Related, Spiritual Development",21230,"700 LIGHT ST, BALTIMORE, MD, 21230"
-76.6949379,39.2958715,200345520,INSTITUTE FOR FAITH-BASED LEADERSHIP AND PHILANTHROPY,4618 ROKEBY RD,21229-1428,3,2000,0,0,0,X19,NA,X,"Religion-Related, Spiritual Development",21229,"4618 ROKEBY RD, BALTIMORE, MD, 21229"
